StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,student_password,PAN_CARD
SRM.2331,Yash Bhat,Male,ECE,UG,1,yash.bhat2331@srminstitute.edu.in,9861297999,79.03,Smartedu_2331,YJSPB1331L
SRM.2332,Rahul Chopra,Female,ECE,UG,1,rahul.chopra2332@srminstitute.edu.in,9889774525,65.11,Smartedu_2332,WUZPC1332O
SRM.2333,Yash Shetty,Female,ECE,UG,1,yash.shetty2333@srminstitute.edu.in,9861022146,76.56,Smartedu_2333,RLOPS1333M
SRM.2334,Harika Nair,Male,ECE,UG,1,harika.nair2334@srminstitute.edu.in,9837932168,98.98,Smartedu_2334,JOAPN1334R
SRM.2335,Yash Singh,Female,ECE,UG,1,yash.singh2335@srminstitute.edu.in,9835897725,79.13,Smartedu_2335,MSZPS1335H
SRM.2336,Neha Singh,Male,ECE,UG,1,neha.singh2336@srminstitute.edu.in,9833354303,95.23,Smartedu_2336,MSVPS1336J
SRM.2337,Sanjay Singh,Male,ECE,UG,1,sanjay.singh2337@srminstitute.edu.in,9836772139,77.57,Smartedu_2337,MNJPS1337C
SRM.2338,Sanjay Bhat,Male,ECE,UG,1,sanjay.bhat2338@srminstitute.edu.in,9864609483,70.23,Smartedu_2338,UWOPB1338C
SRM.2339,Nikhil Sharma,Female,ECE,UG,1,nikhil.sharma2339@srminstitute.edu.in,9861326702,98.71,Smartedu_2339,NMEPS1339G
SRM.2340,Ananya Chopra,Female,ECE,UG,1,ananya.chopra2340@srminstitute.edu.in,9896582338,83.39,Smartedu_2340,SOZPC1340H
SRM.2341,Ritika Bose,Female,ECE,UG,1,ritika.bose2341@srminstitute.edu.in,9849731933,62.91,Smartedu_2341,MMLPB1341Q
SRM.2342,Kavya Rao,Female,ECE,UG,1,kavya.rao2342@srminstitute.edu.in,9856322539,84.76,Smartedu_2342,YWQPR1342V
SRM.2343,Rahul Singh,Male,ECE,UG,1,rahul.singh2343@srminstitute.edu.in,9870544975,93.23,Smartedu_2343,UOZPS1343A
SRM.2344,Neha Singh,Female,ECE,UG,1,neha.singh2344@srminstitute.edu.in,9834934491,70.02,Smartedu_2344,GASPS1344I
SRM.2345,Ritika Jain,Male,ECE,UG,1,ritika.jain2345@srminstitute.edu.in,9820833346,71.72,Smartedu_2345,MLWPJ1345O
SRM.2346,Arjun Chopra,Female,ECE,UG,1,arjun.chopra2346@srminstitute.edu.in,9893314735,76.8,Smartedu_2346,MFDPC1346W
SRM.2347,Ravi Verma,Female,ECE,UG,1,ravi.verma2347@srminstitute.edu.in,9820707251,71.66,Smartedu_2347,PUMPV1347I
SRM.2348,Vikram Verma,Female,ECE,UG,1,vikram.verma2348@srminstitute.edu.in,9828906699,76.17,Smartedu_2348,VQUPV1348K
SRM.2349,Pooja Reddy,Male,ECE,UG,1,pooja.reddy2349@srminstitute.edu.in,9838165719,60.87,Smartedu_2349,XXRPR1349P
SRM.2350,Nikhil Kumar,Male,ECE,UG,1,nikhil.kumar2350@srminstitute.edu.in,9875481541,79.05,Smartedu_2350,UEWPK1350Y
SRM.2351,Meghana Rao,Male,ECE,UG,1,meghana.rao2351@srminstitute.edu.in,9893953548,88.19,Smartedu_2351,INTPR1351W
SRM.2352,Vikram Bose,Male,ECE,UG,1,vikram.bose2352@srminstitute.edu.in,9841102125,70.76,Smartedu_2352,WHLPB1352X
SRM.2353,Kiran Malhotra,Female,ECE,UG,1,kiran.malhotra2353@srminstitute.edu.in,9825758329,82.75,Smartedu_2353,IANPM1353K
SRM.2354,Kiran Malhotra,Female,ECE,UG,1,kiran.malhotra2354@srminstitute.edu.in,9887897131,72.07,Smartedu_2354,LWZPM1354R
SRM.2355,Vikram Shetty,Female,ECE,UG,1,vikram.shetty2355@srminstitute.edu.in,9826589382,80.06,Smartedu_2355,BAJPS1355R
SRM.2356,Rahul Kumar,Male,ECE,UG,1,rahul.kumar2356@srminstitute.edu.in,9887788201,99.26,Smartedu_2356,SHYPK1356Z
SRM.2357,Aman Rao,Female,ECE,UG,1,aman.rao2357@srminstitute.edu.in,9840640470,98.53,Smartedu_2357,AQOPR1357R
SRM.2358,Sameer Malhotra,Female,ECE,UG,1,sameer.malhotra2358@srminstitute.edu.in,9853491805,69.87,Smartedu_2358,HRZPM1358Q
SRM.2359,Rahul Iyer,Female,ECE,UG,1,rahul.iyer2359@srminstitute.edu.in,9818626957,76.32,Smartedu_2359,VPCPI1359D
SRM.2360,Divya Jain,Female,ECE,UG,1,divya.jain2360@srminstitute.edu.in,9832318301,61.81,Smartedu_2360,PAPPJ1360E
SRM.2361,Sanjay Shetty,Female,ECE,UG,1,sanjay.shetty2361@srminstitute.edu.in,9820156246,96.09,Smartedu_2361,DHYPS1361O
SRM.2362,Sneha Chopra,Female,ECE,UG,1,sneha.chopra2362@srminstitute.edu.in,9834402416,65.23,Smartedu_2362,CXYPC1362W
SRM.2363,Sanjay Shetty,Female,ECE,UG,1,sanjay.shetty2363@srminstitute.edu.in,9819433781,86.85,Smartedu_2363,VERPS1363C
SRM.2364,Ritika Sharma,Male,ECE,UG,1,ritika.sharma2364@srminstitute.edu.in,9812491190,69.49,Smartedu_2364,ALTPS1364X
SRM.2365,Vinay Chopra,Female,ECE,UG,1,vinay.chopra2365@srminstitute.edu.in,9820608439,90.67,Smartedu_2365,FOZPC1365B
SRM.2366,Ritika Mishra,Female,ECE,UG,1,ritika.mishra2366@srminstitute.edu.in,9897055802,77.67,Smartedu_2366,DYTPM1366F
SRM.2367,Nikhil Sharma,Male,ECE,UG,1,nikhil.sharma2367@srminstitute.edu.in,9835464386,64.66,Smartedu_2367,HPVPS1367H
SRM.2368,Nikhil Gupta,Female,ECE,UG,1,nikhil.gupta2368@srminstitute.edu.in,9845777670,60.09,Smartedu_2368,DOXPG1368B
SRM.2369,Divya Patel,Female,ECE,UG,1,divya.patel2369@srminstitute.edu.in,9861922635,78.87,Smartedu_2369,TDFPP1369G
SRM.2370,Meghana Reddy,Female,ECE,UG,1,meghana.reddy2370@srminstitute.edu.in,9817805980,66.89,Smartedu_2370,IZOPR1370A
SRM.2371,Ravi Naidu,Male,ECE,UG,1,ravi.naidu2371@srminstitute.edu.in,9851647118,66.49,Smartedu_2371,GMWPN1371G
SRM.2372,Harika Nair,Female,ECE,UG,1,harika.nair2372@srminstitute.edu.in,9838916895,61.33,Smartedu_2372,YQBPN1372P
SRM.2373,Arjun Malhotra,Male,ECE,UG,1,arjun.malhotra2373@srminstitute.edu.in,9881659548,78.78,Smartedu_2373,PGAPM1373E
SRM.2374,Neha Mishra,Male,ECE,UG,1,neha.mishra2374@srminstitute.edu.in,9855154003,79.2,Smartedu_2374,MPUPM1374H
SRM.2375,Arjun Reddy,Male,ECE,UG,1,arjun.reddy2375@srminstitute.edu.in,9852430432,81.48,Smartedu_2375,GZEPR1375R
SRM.2376,Ananya Chopra,Female,ECE,UG,1,ananya.chopra2376@srminstitute.edu.in,9878041623,98.76,Smartedu_2376,TJJPC1376S
SRM.2377,Sneha Sharma,Male,ECE,UG,1,sneha.sharma2377@srminstitute.edu.in,9810686546,61.36,Smartedu_2377,VCOPS1377B
SRM.2378,Ananya Reddy,Female,ECE,UG,1,ananya.reddy2378@srminstitute.edu.in,9843124447,95.83,Smartedu_2378,VWFPR1378V
SRM.2379,Ananya Chopra,Female,ECE,UG,1,ananya.chopra2379@srminstitute.edu.in,9825508810,92.09,Smartedu_2379,TFGPC1379B
SRM.2380,Aman Shetty,Female,ECE,UG,1,aman.shetty2380@srminstitute.edu.in,9813840299,70.07,Smartedu_2380,JUEPS1380X
SRM.2381,Rahul Yadav,Female,ECE,UG,2,rahul.yadav2381@srminstitute.edu.in,9838527351,78.07,Smartedu_2381,EHBPY1381E
SRM.2382,Aman Jain,Female,ECE,UG,2,aman.jain2382@srminstitute.edu.in,9867031422,64.61,Smartedu_2382,HSOPJ1382W
SRM.2383,Vikram Naidu,Male,ECE,UG,2,vikram.naidu2383@srminstitute.edu.in,9881448776,99.14,Smartedu_2383,ODKPN1383Q
SRM.2384,Divya Iyer,Female,ECE,UG,2,divya.iyer2384@srminstitute.edu.in,9876747985,73.75,Smartedu_2384,VVYPI1384Q
SRM.2385,Arjun Malhotra,Male,ECE,UG,2,arjun.malhotra2385@srminstitute.edu.in,9837617331,85.64,Smartedu_2385,RZHPM1385P
SRM.2386,Pooja Shetty,Male,ECE,UG,2,pooja.shetty2386@srminstitute.edu.in,9840758079,63.81,Smartedu_2386,KHDPS1386Y
SRM.2387,Pooja Mishra,Male,ECE,UG,2,pooja.mishra2387@srminstitute.edu.in,9868835294,81.51,Smartedu_2387,MOFPM1387D
SRM.2388,Nikhil Bhat,Female,ECE,UG,2,nikhil.bhat2388@srminstitute.edu.in,9895658657,77.3,Smartedu_2388,TVCPB1388K
SRM.2389,Arjun Yadav,Female,ECE,UG,2,arjun.yadav2389@srminstitute.edu.in,9891708053,98.43,Smartedu_2389,CCSPY1389B
SRM.2390,Sneha Das,Male,ECE,UG,2,sneha.das2390@srminstitute.edu.in,9824151664,71.74,Smartedu_2390,GENPD1390G
SRM.2391,Ananya Malhotra,Male,ECE,UG,2,ananya.malhotra2391@srminstitute.edu.in,9830665386,98.83,Smartedu_2391,HHFPM1391E
SRM.2392,Kavya Malhotra,Female,ECE,UG,2,kavya.malhotra2392@srminstitute.edu.in,9825254606,88.38,Smartedu_2392,DAUPM1392X
SRM.2393,Kiran Rao,Female,ECE,UG,2,kiran.rao2393@srminstitute.edu.in,9836807457,73.02,Smartedu_2393,HELPR1393N
SRM.2394,Aman Patel,Female,ECE,UG,2,aman.patel2394@srminstitute.edu.in,9867627544,95.87,Smartedu_2394,MPKPP1394J
SRM.2395,Vikram Das,Female,ECE,UG,2,vikram.das2395@srminstitute.edu.in,9858643520,60.82,Smartedu_2395,EZCPD1395R
SRM.2396,Ravi Rao,Female,ECE,UG,2,ravi.rao2396@srminstitute.edu.in,9828949071,73.13,Smartedu_2396,DZPPR1396S
SRM.2397,Arjun Kumar,Female,ECE,UG,2,arjun.kumar2397@srminstitute.edu.in,9842461454,89.83,Smartedu_2397,ICPPK1397S
SRM.2398,Vikram Bhat,Male,ECE,UG,2,vikram.bhat2398@srminstitute.edu.in,9815677711,85.39,Smartedu_2398,LMLPB1398M
SRM.2399,Kiran Singh,Female,ECE,UG,2,kiran.singh2399@srminstitute.edu.in,9899528531,85.63,Smartedu_2399,CCIPS1399Q
SRM.2400,Yash Mishra,Female,ECE,UG,2,yash.mishra2400@srminstitute.edu.in,9825043204,92.0,Smartedu_2400,CZQPM1400W
SRM.2401,Vikram Kumar,Female,ECE,UG,2,vikram.kumar2401@srminstitute.edu.in,9839219501,68.8,Smartedu_2401,CSMPK1401E
SRM.2402,Ritika Das,Female,ECE,UG,2,ritika.das2402@srminstitute.edu.in,9843539825,90.5,Smartedu_2402,UFKPD1402I
SRM.2403,Meghana Mishra,Female,ECE,UG,2,meghana.mishra2403@srminstitute.edu.in,9888126793,86.06,Smartedu_2403,DKUPM1403O
SRM.2404,Meghana Jain,Female,ECE,UG,2,meghana.jain2404@srminstitute.edu.in,9833846861,67.84,Smartedu_2404,ANHPJ1404U
SRM.2405,Divya Kumar,Female,ECE,UG,2,divya.kumar2405@srminstitute.edu.in,9878819567,71.6,Smartedu_2405,FENPK1405L
SRM.2406,Vikram Verma,Male,ECE,UG,2,vikram.verma2406@srminstitute.edu.in,9878182114,73.72,Smartedu_2406,OSEPV1406B
SRM.2407,Ananya Bose,Male,ECE,UG,2,ananya.bose2407@srminstitute.edu.in,9812375046,95.86,Smartedu_2407,FKZPB1407K
SRM.2408,Kiran Sharma,Female,ECE,UG,2,kiran.sharma2408@srminstitute.edu.in,9842995441,82.09,Smartedu_2408,TCKPS1408L
SRM.2409,Vikram Chopra,Female,ECE,UG,2,vikram.chopra2409@srminstitute.edu.in,9889828102,66.36,Smartedu_2409,GVBPC1409D
SRM.2410,Ritika Kumar,Male,ECE,UG,2,ritika.kumar2410@srminstitute.edu.in,9851787882,93.52,Smartedu_2410,MENPK1410G
SRM.2411,Pooja Kumar,Male,ECE,UG,2,pooja.kumar2411@srminstitute.edu.in,9825153026,96.52,Smartedu_2411,WQZPK1411G
SRM.2412,Neha Naidu,Female,ECE,UG,2,neha.naidu2412@srminstitute.edu.in,9878743520,74.71,Smartedu_2412,JQCPN1412C
SRM.2413,Divya Bose,Male,ECE,UG,2,divya.bose2413@srminstitute.edu.in,9872245996,72.29,Smartedu_2413,EKCPB1413F
SRM.2414,Sanjay Iyer,Female,ECE,UG,2,sanjay.iyer2414@srminstitute.edu.in,9861712699,71.88,Smartedu_2414,CFNPI1414I
SRM.2415,Ananya Bose,Male,ECE,UG,2,ananya.bose2415@srminstitute.edu.in,9876474473,73.21,Smartedu_2415,NCMPB1415A
SRM.2416,Nikhil Naidu,Male,ECE,UG,2,nikhil.naidu2416@srminstitute.edu.in,9895335582,72.19,Smartedu_2416,XKEPN1416F
SRM.2417,Yash Bhat,Male,ECE,UG,2,yash.bhat2417@srminstitute.edu.in,9847334313,81.67,Smartedu_2417,ABLPB1417E
SRM.2418,Harika Sharma,Female,ECE,UG,2,harika.sharma2418@srminstitute.edu.in,9892908788,85.07,Smartedu_2418,DNTPS1418Y
SRM.2419,Nikhil Kumar,Female,ECE,UG,2,nikhil.kumar2419@srminstitute.edu.in,9837653115,67.37,Smartedu_2419,VBBPK1419H
SRM.2420,Pooja Naidu,Male,ECE,UG,2,pooja.naidu2420@srminstitute.edu.in,9869036085,71.71,Smartedu_2420,RZJPN1420F
SRM.2421,Rahul Das,Male,ECE,UG,2,rahul.das2421@srminstitute.edu.in,9889296088,60.52,Smartedu_2421,RFHPD1421G
SRM.2422,Sameer Bhat,Female,ECE,UG,2,sameer.bhat2422@srminstitute.edu.in,9837790322,95.92,Smartedu_2422,VTSPB1422P
SRM.2423,Aman Shetty,Male,ECE,UG,2,aman.shetty2423@srminstitute.edu.in,9820446245,69.62,Smartedu_2423,CWOPS1423J
SRM.2424,Ravi Iyer,Female,ECE,UG,2,ravi.iyer2424@srminstitute.edu.in,9854098486,78.95,Smartedu_2424,EFEPI1424W
SRM.2425,Yash Sharma,Female,ECE,UG,2,yash.sharma2425@srminstitute.edu.in,9897589909,68.82,Smartedu_2425,HCSPS1425P
SRM.2426,Sanjay Reddy,Male,ECE,UG,2,sanjay.reddy2426@srminstitute.edu.in,9846545825,94.66,Smartedu_2426,HDWPR1426H
SRM.2427,Divya Bhat,Male,ECE,UG,2,divya.bhat2427@srminstitute.edu.in,9819946472,79.22,Smartedu_2427,WSPPB1427D
SRM.2428,Sanjay Iyer,Male,ECE,UG,2,sanjay.iyer2428@srminstitute.edu.in,9863439300,86.47,Smartedu_2428,HBPPI1428S
SRM.2429,Rahul Verma,Female,ECE,UG,2,rahul.verma2429@srminstitute.edu.in,9877822728,82.91,Smartedu_2429,KJFPV1429S
SRM.2430,Ravi Mishra,Male,ECE,UG,2,ravi.mishra2430@srminstitute.edu.in,9865904108,63.08,Smartedu_2430,ADEPM1430D
SRM.2431,Sneha Kumar,Female,ECE,UG,2,sneha.kumar2431@srminstitute.edu.in,9899205251,66.03,Smartedu_2431,XNNPK1431R
SRM.2432,Sameer Patel,Male,ECE,UG,2,sameer.patel2432@srminstitute.edu.in,9839659748,98.86,Smartedu_2432,QJFPP1432B
SRM.2433,Ravi Naidu,Male,ECE,UG,2,ravi.naidu2433@srminstitute.edu.in,9829846882,88.18,Smartedu_2433,JJMPN1433M
SRM.2434,Ritika Jain,Female,ECE,UG,2,ritika.jain2434@srminstitute.edu.in,9827679360,66.58,Smartedu_2434,MVRPJ1434I
SRM.2435,Divya Singh,Female,ECE,UG,2,divya.singh2435@srminstitute.edu.in,9896584171,65.98,Smartedu_2435,XSVPS1435R
SRM.2436,Arjun Nair,Male,ECE,UG,2,arjun.nair2436@srminstitute.edu.in,9813733878,94.27,Smartedu_2436,FCXPN1436K
SRM.2437,Meghana Reddy,Male,ECE,UG,2,meghana.reddy2437@srminstitute.edu.in,9884905748,97.91,Smartedu_2437,JMJPR1437K
SRM.2438,Nikhil Mishra,Female,ECE,UG,2,nikhil.mishra2438@srminstitute.edu.in,9857248718,90.23,Smartedu_2438,FQWPM1438N
SRM.2439,Nikhil Rao,Male,ECE,UG,2,nikhil.rao2439@srminstitute.edu.in,9872348067,85.88,Smartedu_2439,HBVPR1439M
SRM.2440,Aman Gupta,Male,ECE,UG,2,aman.gupta2440@srminstitute.edu.in,9841005905,90.14,Smartedu_2440,CFSPG1440R
SRM.2441,Divya Malhotra,Female,ECE,UG,3,divya.malhotra2441@srminstitute.edu.in,9820117439,76.82,Smartedu_2441,SSIPM1441I
SRM.2442,Sanjay Malhotra,Male,ECE,UG,3,sanjay.malhotra2442@srminstitute.edu.in,9824180042,72.26,Smartedu_2442,WNOPM1442H
SRM.2443,Pooja Bose,Male,ECE,UG,3,pooja.bose2443@srminstitute.edu.in,9871311764,79.69,Smartedu_2443,KBLPB1443M
SRM.2444,Yash Gupta,Male,ECE,UG,3,yash.gupta2444@srminstitute.edu.in,9842994191,60.37,Smartedu_2444,GQIPG1444Z
SRM.2445,Ravi Bose,Female,ECE,UG,3,ravi.bose2445@srminstitute.edu.in,9897648172,91.55,Smartedu_2445,LTDPB1445Q
SRM.2446,Ananya Singh,Male,ECE,UG,3,ananya.singh2446@srminstitute.edu.in,9869221980,89.26,Smartedu_2446,NIHPS1446X
SRM.2447,Ritika Singh,Male,ECE,UG,3,ritika.singh2447@srminstitute.edu.in,9883596594,79.99,Smartedu_2447,XKBPS1447J
SRM.2448,Sanjay Verma,Female,ECE,UG,3,sanjay.verma2448@srminstitute.edu.in,9893045269,65.72,Smartedu_2448,YETPV1448F
SRM.2449,Divya Sharma,Female,ECE,UG,3,divya.sharma2449@srminstitute.edu.in,9885808271,92.23,Smartedu_2449,KAOPS1449D
SRM.2450,Divya Mishra,Female,ECE,UG,3,divya.mishra2450@srminstitute.edu.in,9890055125,69.47,Smartedu_2450,LQYPM1450J
SRM.2451,Kavya Nair,Male,ECE,UG,3,kavya.nair2451@srminstitute.edu.in,9819571481,88.16,Smartedu_2451,UZAPN1451G
SRM.2452,Neha Chopra,Female,ECE,UG,3,neha.chopra2452@srminstitute.edu.in,9820341913,86.91,Smartedu_2452,IMPPC1452C
SRM.2453,Kiran Naidu,Female,ECE,UG,3,kiran.naidu2453@srminstitute.edu.in,9845267346,83.26,Smartedu_2453,QGMPN1453O
SRM.2454,Vikram Chopra,Female,ECE,UG,3,vikram.chopra2454@srminstitute.edu.in,9859387384,83.82,Smartedu_2454,YTKPC1454E
SRM.2455,Harika Mishra,Female,ECE,UG,3,harika.mishra2455@srminstitute.edu.in,9851044476,75.0,Smartedu_2455,PEGPM1455V
SRM.2456,Harika Rao,Female,ECE,UG,3,harika.rao2456@srminstitute.edu.in,9846677383,67.53,Smartedu_2456,NILPR1456C
SRM.2457,Yash Naidu,Male,ECE,UG,3,yash.naidu2457@srminstitute.edu.in,9891594135,93.58,Smartedu_2457,XTYPN1457I
SRM.2458,Aman Singh,Male,ECE,UG,3,aman.singh2458@srminstitute.edu.in,9836566151,90.14,Smartedu_2458,ISVPS1458H
SRM.2459,Vikram Malhotra,Male,ECE,UG,3,vikram.malhotra2459@srminstitute.edu.in,9887051823,89.35,Smartedu_2459,KOCPM1459Q
SRM.2460,Pooja Patel,Male,ECE,UG,3,pooja.patel2460@srminstitute.edu.in,9827161241,64.09,Smartedu_2460,ZDNPP1460U
SRM.2461,Vikram Malhotra,Male,ECE,UG,3,vikram.malhotra2461@srminstitute.edu.in,9812718874,64.84,Smartedu_2461,LBEPM1461F
SRM.2462,Nikhil Das,Female,ECE,UG,3,nikhil.das2462@srminstitute.edu.in,9882370093,81.69,Smartedu_2462,VPQPD1462T
SRM.2463,Pooja Sharma,Male,ECE,UG,3,pooja.sharma2463@srminstitute.edu.in,9840411628,89.98,Smartedu_2463,BNVPS1463P
SRM.2464,Neha Bhat,Male,ECE,UG,3,neha.bhat2464@srminstitute.edu.in,9881887030,86.24,Smartedu_2464,KVKPB1464B
SRM.2465,Divya Das,Female,ECE,UG,3,divya.das2465@srminstitute.edu.in,9829593359,94.95,Smartedu_2465,LSGPD1465X
SRM.2466,Ananya Bhat,Female,ECE,UG,3,ananya.bhat2466@srminstitute.edu.in,9890976176,72.55,Smartedu_2466,GZFPB1466A
SRM.2467,Sameer Shetty,Female,ECE,UG,3,sameer.shetty2467@srminstitute.edu.in,9816420094,63.92,Smartedu_2467,IINPS1467Q
SRM.2468,Arjun Naidu,Male,ECE,UG,3,arjun.naidu2468@srminstitute.edu.in,9858310815,78.85,Smartedu_2468,UIKPN1468U
SRM.2469,Arjun Singh,Male,ECE,UG,3,arjun.singh2469@srminstitute.edu.in,9826938788,67.3,Smartedu_2469,XFYPS1469O
SRM.2470,Neha Malhotra,Female,ECE,UG,3,neha.malhotra2470@srminstitute.edu.in,9849023554,82.59,Smartedu_2470,QHXPM1470E
SRM.2471,Ravi Singh,Female,ECE,UG,3,ravi.singh2471@srminstitute.edu.in,9859142330,60.08,Smartedu_2471,PURPS1471D
SRM.2472,Ravi Das,Male,ECE,UG,3,ravi.das2472@srminstitute.edu.in,9876351158,73.21,Smartedu_2472,FAAPD1472R
SRM.2473,Ananya Singh,Male,ECE,UG,3,ananya.singh2473@srminstitute.edu.in,9827609717,89.53,Smartedu_2473,UEQPS1473I
SRM.2474,Sneha Sharma,Female,ECE,UG,3,sneha.sharma2474@srminstitute.edu.in,9894522382,75.53,Smartedu_2474,HMTPS1474C
SRM.2475,Kavya Yadav,Female,ECE,UG,3,kavya.yadav2475@srminstitute.edu.in,9816787269,96.13,Smartedu_2475,YFRPY1475M
SRM.2476,Vinay Malhotra,Female,ECE,UG,3,vinay.malhotra2476@srminstitute.edu.in,9860846177,90.37,Smartedu_2476,BRIPM1476Z
SRM.2477,Ananya Iyer,Male,ECE,UG,3,ananya.iyer2477@srminstitute.edu.in,9893776115,97.71,Smartedu_2477,OOLPI1477X
SRM.2478,Ravi Mishra,Female,ECE,UG,3,ravi.mishra2478@srminstitute.edu.in,9835991886,80.76,Smartedu_2478,YAAPM1478Q
SRM.2479,Divya Iyer,Female,ECE,UG,3,divya.iyer2479@srminstitute.edu.in,9837785076,69.7,Smartedu_2479,ESYPI1479N
SRM.2480,Harika Jain,Female,ECE,UG,3,harika.jain2480@srminstitute.edu.in,9899419706,89.59,Smartedu_2480,ITZPJ1480J
SRM.2481,Nikhil Reddy,Female,ECE,UG,3,nikhil.reddy2481@srminstitute.edu.in,9843193718,60.17,Smartedu_2481,PVHPR1481S
SRM.2482,Sameer Bose,Male,ECE,UG,3,sameer.bose2482@srminstitute.edu.in,9843761220,95.3,Smartedu_2482,ICBPB1482U
SRM.2483,Ritika Patel,Male,ECE,UG,3,ritika.patel2483@srminstitute.edu.in,9863278731,74.24,Smartedu_2483,HIRPP1483G
SRM.2484,Aman Gupta,Male,ECE,UG,3,aman.gupta2484@srminstitute.edu.in,9860519455,80.37,Smartedu_2484,HMPPG1484L
SRM.2485,Ritika Gupta,Male,ECE,UG,3,ritika.gupta2485@srminstitute.edu.in,9837420014,93.08,Smartedu_2485,OWNPG1485Z
SRM.2486,Divya Singh,Female,ECE,UG,3,divya.singh2486@srminstitute.edu.in,9865879478,75.04,Smartedu_2486,OBIPS1486Y
SRM.2487,Rahul Nair,Female,ECE,UG,3,rahul.nair2487@srminstitute.edu.in,9896275536,99.15,Smartedu_2487,MYFPN1487R
SRM.2488,Divya Shetty,Male,ECE,UG,3,divya.shetty2488@srminstitute.edu.in,9862117738,69.28,Smartedu_2488,STDPS1488A
SRM.2489,Nikhil Chopra,Female,ECE,UG,3,nikhil.chopra2489@srminstitute.edu.in,9874060523,77.83,Smartedu_2489,ZCCPC1489C
SRM.2490,Kavya Bhat,Female,ECE,UG,3,kavya.bhat2490@srminstitute.edu.in,9882825400,79.64,Smartedu_2490,CDTPB1490B
SRM.2491,Sneha Malhotra,Male,ECE,UG,3,sneha.malhotra2491@srminstitute.edu.in,9847838870,79.19,Smartedu_2491,MWWPM1491C
SRM.2492,Yash Mishra,Female,ECE,UG,3,yash.mishra2492@srminstitute.edu.in,9862183039,88.15,Smartedu_2492,AHDPM1492Q
SRM.2493,Ravi Chopra,Male,ECE,UG,3,ravi.chopra2493@srminstitute.edu.in,9867092512,80.22,Smartedu_2493,RDHPC1493E
SRM.2494,Ravi Patel,Female,ECE,UG,3,ravi.patel2494@srminstitute.edu.in,9810208103,69.59,Smartedu_2494,ALRPP1494M
SRM.2495,Sameer Singh,Male,ECE,UG,3,sameer.singh2495@srminstitute.edu.in,9832442093,61.57,Smartedu_2495,HVOPS1495R
SRM.2496,Harika Gupta,Male,ECE,UG,3,harika.gupta2496@srminstitute.edu.in,9872516352,98.27,Smartedu_2496,HIVPG1496P
SRM.2497,Pooja Reddy,Male,ECE,UG,3,pooja.reddy2497@srminstitute.edu.in,9833076023,89.24,Smartedu_2497,LPDPR1497G
SRM.2498,Sameer Iyer,Female,ECE,UG,3,sameer.iyer2498@srminstitute.edu.in,9812989116,64.36,Smartedu_2498,YZTPI1498N
SRM.2499,Meghana Naidu,Male,ECE,UG,3,meghana.naidu2499@srminstitute.edu.in,9893959011,94.04,Smartedu_2499,OXQPN1499R
SRM.2500,Arjun Rao,Male,ECE,UG,3,arjun.rao2500@srminstitute.edu.in,9878071359,60.19,Smartedu_2500,KATPR1500A
SRM.2501,Nikhil Mishra,Male,ECE,UG,4,nikhil.mishra2501@srminstitute.edu.in,9812367447,77.79,Smartedu_2501,DTBPM1501R
SRM.2502,Kavya Bhat,Female,ECE,UG,4,kavya.bhat2502@srminstitute.edu.in,9862032661,68.84,Smartedu_2502,VFTPB1502G
SRM.2503,Meghana Jain,Male,ECE,UG,4,meghana.jain2503@srminstitute.edu.in,9818213977,88.1,Smartedu_2503,MDQPJ1503C
SRM.2504,Neha Iyer,Male,ECE,UG,4,neha.iyer2504@srminstitute.edu.in,9820708063,85.36,Smartedu_2504,QZMPI1504Z
SRM.2505,Pooja Iyer,Male,ECE,UG,4,pooja.iyer2505@srminstitute.edu.in,9810126166,69.21,Smartedu_2505,ONRPI1505V
SRM.2506,Pooja Gupta,Male,ECE,UG,4,pooja.gupta2506@srminstitute.edu.in,9875575344,61.86,Smartedu_2506,OUDPG1506V
SRM.2507,Divya Bose,Female,ECE,UG,4,divya.bose2507@srminstitute.edu.in,9864930954,73.5,Smartedu_2507,ZFAPB1507O
SRM.2508,Pooja Singh,Male,ECE,UG,4,pooja.singh2508@srminstitute.edu.in,9810018116,86.37,Smartedu_2508,NBJPS1508F
SRM.2509,Neha Verma,Male,ECE,UG,4,neha.verma2509@srminstitute.edu.in,9867788665,82.01,Smartedu_2509,PFYPV1509W
SRM.2510,Ananya Nair,Male,ECE,UG,4,ananya.nair2510@srminstitute.edu.in,9895377619,97.66,Smartedu_2510,VLYPN1510P
SRM.2511,Sanjay Singh,Female,ECE,UG,4,sanjay.singh2511@srminstitute.edu.in,9873468468,84.52,Smartedu_2511,CJZPS1511V
SRM.2512,Sanjay Malhotra,Male,ECE,UG,4,sanjay.malhotra2512@srminstitute.edu.in,9875723488,90.3,Smartedu_2512,RONPM1512K
SRM.2513,Nikhil Naidu,Female,ECE,UG,4,nikhil.naidu2513@srminstitute.edu.in,9846127990,66.14,Smartedu_2513,LEHPN1513G
SRM.2514,Vinay Bose,Male,ECE,UG,4,vinay.bose2514@srminstitute.edu.in,9899906841,92.0,Smartedu_2514,TXOPB1514I
SRM.2515,Neha Gupta,Female,ECE,UG,4,neha.gupta2515@srminstitute.edu.in,9847002692,64.34,Smartedu_2515,HKSPG1515H
