StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,PAN_CARD
KLU00643,Yash Nair,Male,BBA,UG,1,yash.nair4143@klu.edu.in,9838273624,99.19,CUWPN0643Z
KLU00644,Ravi Reddy,Male,BBA,UG,1,ravi.reddy4144@klu.edu.in,9821114894,61.94,KSLPR0644I
KLU00645,Vikram Sharma,Male,BBA,UG,1,vikram.sharma4145@klu.edu.in,9837273362,66.1,PEUPS0645O
KLU00646,Aman Verma,Female,BBA,UG,1,aman.verma4146@klu.edu.in,9897858423,73.97,BLUPV0646O
KLU00647,Sameer Yadav,Female,BBA,UG,1,sameer.yadav4147@klu.edu.in,9876417421,89.82,PEUPY0647N
KLU00648,Pooja Reddy,Female,BBA,UG,1,pooja.reddy4148@klu.edu.in,9885925767,92.22,CNZPR0648D
KLU00649,Arjun Gupta,Male,BBA,UG,1,arjun.gupta4149@klu.edu.in,9893297528,98.82,XSDPG0649E
KLU00650,Aman Yadav,Female,BBA,UG,1,aman.yadav4150@klu.edu.in,9864496871,87.5,YMRPY0650B
KLU00651,Sanjay Singh,Male,BBA,UG,1,sanjay.singh4151@klu.edu.in,9894049361,68.26,BZMPS0651N
KLU00652,Sneha Mishra,Male,BBA,UG,1,sneha.mishra4152@klu.edu.in,9841808313,87.32,KMWPM0652N
KLU00653,Rahul Verma,Female,BBA,UG,1,rahul.verma4153@klu.edu.in,9811196348,68.55,PDZPV0653G
KLU00654,Nikhil Das,Female,BBA,UG,1,nikhil.das4154@klu.edu.in,9843694313,91.7,DBCPD0654J
KLU00655,Kavya Bhat,Female,BBA,UG,1,kavya.bhat4155@klu.edu.in,9864536550,89.17,ZKOPB0655E
KLU00656,Divya Shetty,Female,BBA,UG,1,divya.shetty4156@klu.edu.in,9836883035,86.26,EJXPS0656V
KLU00657,Sanjay Chopra,Female,BBA,UG,1,sanjay.chopra4157@klu.edu.in,9879714689,77.43,XSHPC0657V
KLU00658,Pooja Nair,Female,BBA,UG,1,pooja.nair4158@klu.edu.in,9830198358,92.05,IZJPN0658Q
KLU00659,Rahul Iyer,Male,BBA,UG,1,rahul.iyer4159@klu.edu.in,9834264047,72.63,MRQPI0659P
KLU00660,Harika Chopra,Female,BBA,UG,1,harika.chopra4160@klu.edu.in,9834622479,60.77,IQZPC0660J
KLU00661,Sameer Patel,Female,BBA,UG,2,sameer.patel4201@klu.edu.in,9883463292,96.9,XVLPP0661Y
KLU00662,Rahul Naidu,Male,BBA,UG,2,rahul.naidu4202@klu.edu.in,9840212987,67.78,EKZPN0662U
KLU00663,Sameer Verma,Male,BBA,UG,2,sameer.verma4203@klu.edu.in,9846242043,83.12,ZKVPV0663G
KLU00664,Ravi Naidu,Female,BBA,UG,2,ravi.naidu4204@klu.edu.in,9844025554,90.09,SLNPN0664Z
KLU00665,Kavya Jain,Female,BBA,UG,2,kavya.jain4205@klu.edu.in,9893390689,66.34,FOZPJ0665Y
KLU00666,Neha Nair,Male,BBA,UG,2,neha.nair4206@klu.edu.in,9814789759,61.13,GNUPN0666Q
KLU00667,Divya Rao,Female,BBA,UG,2,divya.rao4207@klu.edu.in,9839336732,97.05,SKEPR0667D
KLU00668,Ravi Kumar,Female,BBA,UG,2,ravi.kumar4208@klu.edu.in,9824513529,93.42,HBUPK0668D
KLU00669,Ananya Sharma,Male,BBA,UG,2,ananya.sharma4209@klu.edu.in,9817680727,72.37,FBGPS0669Z
KLU00670,Yash Reddy,Male,BBA,UG,2,yash.reddy4210@klu.edu.in,9821051504,89.41,ABYPR0670W
KLU00671,Neha Bose,Female,BBA,UG,2,neha.bose4211@klu.edu.in,9891020263,72.34,XRDPB0671M
KLU00672,Nikhil Shetty,Female,BBA,UG,2,nikhil.shetty4212@klu.edu.in,9820810083,64.32,ASQPS0672U
KLU00673,Kavya Yadav,Female,BBA,UG,2,kavya.yadav4213@klu.edu.in,9883086893,62.64,JHQPY0673Q
KLU00674,Ananya Chopra,Male,BBA,UG,2,ananya.chopra4214@klu.edu.in,9834937458,89.76,UKZPC0674I
KLU00675,Yash Malhotra,Female,BBA,UG,2,yash.malhotra4215@klu.edu.in,9811541017,86.02,IRFPM0675L
KLU00676,Sanjay Iyer,Female,BBA,UG,2,sanjay.iyer4216@klu.edu.in,9821635473,72.13,INCPI0676T
KLU00677,Ravi Singh,Male,BBA,UG,2,ravi.singh4217@klu.edu.in,9887911345,75.51,YTHPS0677S
KLU00678,Kiran Iyer,Male,BBA,UG,2,kiran.iyer4218@klu.edu.in,9829612963,65.88,IGEPI0678M
KLU00679,Sneha Chopra,Male,BBA,UG,2,sneha.chopra4219@klu.edu.in,9850326137,75.61,SYRPC0679H
KLU00680,Ananya Yadav,Female,BBA,UG,2,ananya.yadav4220@klu.edu.in,9894671198,72.21,PWFPY0680C
KLU00681,Divya Mishra,Female,BBA,UG,2,divya.mishra4221@klu.edu.in,9895618524,77.24,CQAPM0681N
KLU00682,Ritika Patel,Male,BBA,UG,2,ritika.patel4222@klu.edu.in,9822030462,99.87,CXKPP0682W
KLU00683,Ananya Sharma,Male,BBA,UG,2,ananya.sharma4223@klu.edu.in,9834434965,90.75,AOTPS0683K
KLU00684,Nikhil Patel,Female,BBA,UG,2,nikhil.patel4224@klu.edu.in,9875691835,61.85,HUXPP0684M
KLU00685,Ananya Naidu,Male,BBA,UG,2,ananya.naidu4225@klu.edu.in,9855296530,80.26,YTJPN0685B
KLU00686,Rahul Malhotra,Male,BBA,UG,2,rahul.malhotra4226@klu.edu.in,9862523019,80.59,LDWPM0686Q
KLU00687,Kiran Jain,Male,BBA,UG,2,kiran.jain4227@klu.edu.in,9884405789,67.1,NZEPJ0687P
KLU00688,Divya Shetty,Male,BBA,UG,2,divya.shetty4228@klu.edu.in,9893168094,72.23,DPIPS0688S
KLU00689,Pooja Shetty,Male,BBA,UG,2,pooja.shetty4229@klu.edu.in,9840295255,61.21,UDCPS0689U
KLU00690,Pooja Bhat,Female,BBA,UG,2,pooja.bhat4230@klu.edu.in,9830892676,91.3,VUEPB0690C
KLU00691,Ravi Sharma,Male,BBA,UG,2,ravi.sharma4231@klu.edu.in,9888138693,90.93,RVUPS0691J
KLU00692,Vikram Bhat,Female,BBA,UG,2,vikram.bhat4232@klu.edu.in,9899637983,64.34,GVJPB0692Y
KLU00693,Kavya Verma,Female,BBA,UG,2,kavya.verma4233@klu.edu.in,9816244243,70.61,ATTPV0693V
KLU00694,Kavya Singh,Female,BBA,UG,2,kavya.singh4234@klu.edu.in,9879681560,93.21,MOOPS0694T
KLU00695,Arjun Shetty,Female,BBA,UG,2,arjun.shetty4235@klu.edu.in,9894896491,87.61,BUJPS0695F
KLU00696,Yash Naidu,Male,BBA,UG,2,yash.naidu4236@klu.edu.in,9879072267,87.96,WYKPN0696M
KLU00697,Nikhil Gupta,Female,BBA,UG,2,nikhil.gupta4237@klu.edu.in,9856377354,74.29,IGYPG0697U
KLU00698,Sameer Singh,Female,BBA,UG,2,sameer.singh4238@klu.edu.in,9838393114,85.37,EIWPS0698G
KLU00699,Aman Bhat,Male,BBA,UG,2,aman.bhat4239@klu.edu.in,9853464392,64.77,ECTPB0699K
KLU00700,Sneha Rao,Male,BBA,UG,2,sneha.rao4240@klu.edu.in,9880235100,87.68,ARHPR0700A
KLU00701,Harika Shetty,Female,BBA,UG,2,harika.shetty4241@klu.edu.in,9860230728,93.1,YIJPS0701V
KLU00702,Ananya Shetty,Female,BBA,UG,2,ananya.shetty4242@klu.edu.in,9822715787,82.48,LCHPS0702V
KLU00703,Yash Bose,Male,BBA,UG,2,yash.bose4243@klu.edu.in,9868089998,82.46,BJMPB0703I
KLU00704,Kiran Malhotra,Female,BBA,UG,2,kiran.malhotra4244@klu.edu.in,9841567730,79.3,ZBRPM0704M
KLU00705,Sneha Shetty,Male,BBA,UG,2,sneha.shetty4245@klu.edu.in,9881836234,97.26,PJSPS0705K
KLU00706,Ananya Kumar,Female,BBA,UG,2,ananya.kumar4246@klu.edu.in,9852297210,97.29,XYFPK0706J
KLU00707,Sneha Iyer,Female,BBA,UG,2,sneha.iyer4247@klu.edu.in,9861853303,68.75,WWZPI0707C
KLU00708,Ravi Singh,Male,BBA,UG,2,ravi.singh4248@klu.edu.in,9897024956,60.84,DXFPS0708E
KLU00709,Harika Naidu,Female,BBA,UG,2,harika.naidu4249@klu.edu.in,9814241053,93.48,TZVPN0709T
KLU00710,Neha Nair,Male,BBA,UG,2,neha.nair4250@klu.edu.in,9843143532,81.39,AQTPN0710X
KLU00711,Ananya Naidu,Male,BBA,UG,2,ananya.naidu4251@klu.edu.in,9845350402,73.42,JNSPN0711E
KLU00712,Ravi Singh,Female,BBA,UG,2,ravi.singh4252@klu.edu.in,9877790396,64.94,ADAPS0712H
KLU00713,Kiran Naidu,Male,BBA,UG,2,kiran.naidu4253@klu.edu.in,9857188273,68.75,ZMGPN0713C
KLU00714,Neha Jain,Female,BBA,UG,2,neha.jain4254@klu.edu.in,9812849078,61.92,YYSPJ0714F
KLU00715,Sneha Chopra,Male,BBA,UG,2,sneha.chopra4255@klu.edu.in,9836143233,71.13,NGNPC0715R
KLU00716,Neha Patel,Male,BBA,UG,2,neha.patel4256@klu.edu.in,9875956392,85.26,DKVPP0716Y
KLU00717,Sneha Singh,Female,BBA,UG,2,sneha.singh4257@klu.edu.in,9816189831,94.36,RGCPS0717Z
KLU00718,Ananya Patel,Female,BBA,UG,2,ananya.patel4258@klu.edu.in,9866230636,67.42,ZBMPP0718W
KLU00719,Harika Reddy,Female,BBA,UG,2,harika.reddy4259@klu.edu.in,9811757486,96.46,LPNPR0719J
KLU00720,Aman Kumar,Male,BBA,UG,2,aman.kumar4260@klu.edu.in,9813601450,62.25,GFTPK0720F
KLU00721,Vikram Rao,Male,BBA,UG,3,vikram.rao4301@klu.edu.in,9824456718,64.33,QRKPR0721L
KLU00722,Ritika Malhotra,Female,BBA,UG,3,ritika.malhotra4302@klu.edu.in,9893508659,82.55,EHWPM0722Y
KLU00723,Aman Mishra,Female,BBA,UG,3,aman.mishra4303@klu.edu.in,9850925464,68.2,IAVPM0723T
KLU00724,Rahul Shetty,Female,BBA,UG,3,rahul.shetty4304@klu.edu.in,9884563783,74.45,ANFPS0724W
KLU00725,Ravi Singh,Male,BBA,UG,3,ravi.singh4305@klu.edu.in,9821903023,65.3,TYUPS0725B
KLU00726,Kiran Das,Male,BBA,UG,3,kiran.das4306@klu.edu.in,9865459315,96.03,HHJPD0726Z
KLU00727,Kiran Jain,Male,BBA,UG,3,kiran.jain4307@klu.edu.in,9894898882,70.0,YIZPJ0727C
KLU00728,Ravi Das,Male,BBA,UG,3,ravi.das4308@klu.edu.in,9887650152,73.02,YVSPD0728C
KLU00729,Sameer Chopra,Female,BBA,UG,3,sameer.chopra4309@klu.edu.in,9889073739,89.82,UDUPC0729D
KLU00730,Aman Shetty,Male,BBA,UG,3,aman.shetty4310@klu.edu.in,9871515956,60.68,ZMWPS0730N
KLU00731,Sameer Iyer,Male,BBA,UG,3,sameer.iyer4311@klu.edu.in,9880977852,86.93,GCQPI0731J
KLU00732,Vikram Singh,Male,BBA,UG,3,vikram.singh4312@klu.edu.in,9845013881,91.47,MCCPS0732D
KLU00733,Nikhil Bose,Female,BBA,UG,3,nikhil.bose4313@klu.edu.in,9880504467,77.17,TLWPB0733A
KLU00734,Meghana Nair,Female,BBA,UG,3,meghana.nair4314@klu.edu.in,9856763143,74.88,NMDPN0734P
KLU00735,Nikhil Bose,Male,BBA,UG,3,nikhil.bose4315@klu.edu.in,9899968089,84.81,WYHPB0735K
KLU00736,Harika Singh,Male,BBA,UG,3,harika.singh4316@klu.edu.in,9865117755,83.61,TAGPS0736F
KLU00737,Nikhil Reddy,Male,BBA,UG,3,nikhil.reddy4317@klu.edu.in,9834953306,77.11,BFIPR0737V
KLU00738,Pooja Reddy,Female,BBA,UG,3,pooja.reddy4318@klu.edu.in,9850705748,64.94,NTAPR0738W
KLU00739,Kiran Mishra,Female,BBA,UG,3,kiran.mishra4319@klu.edu.in,9882804142,88.32,BGUPM0739X
KLU00740,Sameer Patel,Male,BBA,UG,3,sameer.patel4320@klu.edu.in,9838909489,72.61,TZLPP0740D
KLU00741,Nikhil Reddy,Female,BBA,UG,3,nikhil.reddy4321@klu.edu.in,9812377156,69.18,ZLTPR0741N
KLU00742,Yash Patel,Male,BBA,UG,3,yash.patel4322@klu.edu.in,9865514770,86.26,MYQPP0742U
KLU00743,Vikram Shetty,Female,BBA,UG,3,vikram.shetty4323@klu.edu.in,9876120482,60.85,IAEPS0743G
KLU00744,Vikram Yadav,Female,BBA,UG,3,vikram.yadav4324@klu.edu.in,9863501588,74.78,MULPY0744L
KLU00745,Yash Malhotra,Male,BBA,UG,3,yash.malhotra4325@klu.edu.in,9893686816,63.07,CQFPM0745R
KLU00746,Sameer Patel,Female,BBA,UG,3,sameer.patel4326@klu.edu.in,9877217807,86.4,RDUPP0746F
KLU00747,Harika Shetty,Female,BBA,UG,3,harika.shetty4327@klu.edu.in,9833227433,73.64,RMBPS0747H
KLU00748,Kiran Chopra,Male,BBA,UG,3,kiran.chopra4328@klu.edu.in,9866189066,67.96,XUVPC0748U
KLU00749,Meghana Verma,Female,BBA,UG,3,meghana.verma4329@klu.edu.in,9884175400,95.42,AQAPV0749Y
KLU00750,Harika Verma,Female,BBA,UG,3,harika.verma4330@klu.edu.in,9886569757,64.67,DTAPV0750V
KLU00751,Neha Singh,Female,BBA,UG,3,neha.singh4331@klu.edu.in,9838984204,97.79,AXDPS0751M
KLU00752,Divya Bhat,Female,BBA,UG,3,divya.bhat4332@klu.edu.in,9897774549,96.51,FUYPB0752D
KLU00753,Nikhil Naidu,Male,BBA,UG,3,nikhil.naidu4333@klu.edu.in,9899289240,93.27,OUAPN0753H
KLU00754,Pooja Yadav,Male,BBA,UG,3,pooja.yadav4334@klu.edu.in,9820623385,82.22,IFYPY0754Q
KLU00755,Meghana Iyer,Male,BBA,UG,3,meghana.iyer4335@klu.edu.in,9874926581,72.01,KAPPI0755D
KLU00756,Ananya Nair,Female,BBA,UG,3,ananya.nair4336@klu.edu.in,9825593237,75.08,JZYPN0756X
KLU00757,Yash Verma,Female,BBA,UG,3,yash.verma4337@klu.edu.in,9840564667,70.65,KFRPV0757D
KLU00758,Sameer Naidu,Female,BBA,UG,3,sameer.naidu4338@klu.edu.in,9854045774,70.42,WYQPN0758F
KLU00759,Vinay Rao,Male,BBA,UG,3,vinay.rao4339@klu.edu.in,9847167486,88.52,YZEPR0759G
KLU00760,Neha Malhotra,Male,BBA,UG,3,neha.malhotra4340@klu.edu.in,9857765767,66.78,CZEPM0760H
KLU00761,Ravi Patel,Female,BBA,UG,3,ravi.patel4341@klu.edu.in,9881006483,71.16,HUGPP0761A
KLU00762,Sanjay Kumar,Female,BBA,UG,3,sanjay.kumar4342@klu.edu.in,9825234834,72.99,MNVPK0762A
KLU00763,Sanjay Gupta,Female,BBA,UG,3,sanjay.gupta4343@klu.edu.in,9892654477,80.23,EHRPG0763D
KLU00764,Kavya Mishra,Female,BBA,UG,3,kavya.mishra4344@klu.edu.in,9889606362,96.32,IEBPM0764Q
KLU00765,Sanjay Yadav,Female,BBA,UG,3,sanjay.yadav4345@klu.edu.in,9825477546,98.48,UGRPY0765Y
KLU00766,Pooja Reddy,Female,BBA,UG,3,pooja.reddy4346@klu.edu.in,9860657606,97.13,CPPPR0766W
KLU00767,Yash Bose,Male,BBA,UG,3,yash.bose4347@klu.edu.in,9835562110,76.38,HYFPB0767Y
KLU00768,Rahul Nair,Female,BBA,UG,3,rahul.nair4348@klu.edu.in,9850744912,99.05,TYKPN0768F
KLU00769,Vikram Iyer,Female,BBA,UG,3,vikram.iyer4349@klu.edu.in,9879731457,93.02,CCOPI0769X
KLU00770,Vikram Naidu,Female,BBA,UG,3,vikram.naidu4350@klu.edu.in,9858496934,96.77,KRTPN0770Z
KLU00771,Vikram Verma,Male,BBA,UG,3,vikram.verma4351@klu.edu.in,9891754803,99.66,EGWPV0771L
KLU00772,Aman Bhat,Female,BBA,UG,3,aman.bhat4352@klu.edu.in,9868827913,63.99,BUSPB0772S
KLU00773,Ravi Das,Female,BBA,UG,3,ravi.das4353@klu.edu.in,9828117291,63.25,RIWPD0773T
KLU00774,Harika Verma,Female,BBA,UG,3,harika.verma4354@klu.edu.in,9839134466,93.36,EDUPV0774N
KLU00775,Vinay Yadav,Male,BBA,UG,3,vinay.yadav4355@klu.edu.in,9824956832,93.69,DDVPY0775S
KLU00776,Ravi Kumar,Male,BBA,UG,3,ravi.kumar4356@klu.edu.in,9884216314,89.84,BSYPK0776I
KLU00777,Vikram Patel,Male,BBA,UG,3,vikram.patel4357@klu.edu.in,9878613833,92.73,DWZPP0777B
KLU00778,Vinay Reddy,Male,BBA,UG,3,vinay.reddy4358@klu.edu.in,9873984534,86.06,ELKPR0778L
KLU00779,Harika Bose,Male,BBA,UG,3,harika.bose4359@klu.edu.in,9876372956,85.35,NEIPB0779X
KLU00780,Aman Naidu,Male,BBA,UG,3,aman.naidu4360@klu.edu.in,9876500255,96.71,TDGPN0780P
KLU00781,Vikram Yadav,Female,BBA,UG,4,vikram.yadav4401@klu.edu.in,9899305071,93.08,ULEPY0781D
KLU00782,Pooja Malhotra,Male,BBA,UG,4,pooja.malhotra4402@klu.edu.in,9816182725,82.27,JDSPM0782M
KLU00783,Yash Verma,Female,BBA,UG,4,yash.verma4403@klu.edu.in,9879101466,64.82,RXSPV0783R
KLU00784,Nikhil Nair,Female,BBA,UG,4,nikhil.nair4404@klu.edu.in,9831930535,73.62,XRDPN0784A
KLU00785,Nikhil Yadav,Female,BBA,UG,4,nikhil.yadav4405@klu.edu.in,9810067805,84.3,JQJPY0785V
KLU00786,Yash Iyer,Male,BBA,UG,4,yash.iyer4406@klu.edu.in,9841987823,89.77,NOFPI0786H
KLU00787,Kavya Shetty,Male,BBA,UG,4,kavya.shetty4407@klu.edu.in,9820512325,83.79,SBHPS0787V
KLU00788,Pooja Sharma,Female,BBA,UG,4,pooja.sharma4408@klu.edu.in,9895074556,73.79,EDHPS0788O
KLU00789,Pooja Bhat,Male,BBA,UG,4,pooja.bhat4409@klu.edu.in,9899025979,60.13,UYTPB0789Y
KLU00790,Yash Gupta,Female,BBA,UG,4,yash.gupta4410@klu.edu.in,9829067692,81.92,XDLPG0790O
KLU00791,Kiran Yadav,Female,BBA,UG,4,kiran.yadav4411@klu.edu.in,9856475497,78.48,HPEPY0791V
KLU00792,Aman Kumar,Female,BBA,UG,4,aman.kumar4412@klu.edu.in,9839069633,79.88,BQIPK0792E
KLU00793,Vinay Singh,Female,BBA,UG,4,vinay.singh4413@klu.edu.in,9818628499,91.85,RLJPS0793Y
KLU00794,Ananya Bose,Female,BBA,UG,4,ananya.bose4414@klu.edu.in,9842551473,67.27,RQJPB0794P
KLU00795,Ravi Sharma,Male,BBA,UG,4,ravi.sharma4415@klu.edu.in,9857583993,98.04,MEDPS0795E
KLU00796,Neha Shetty,Female,BBA,UG,4,neha.shetty4416@klu.edu.in,9836919861,69.57,GOQPS0796H
KLU00797,Ravi Nair,Female,BBA,UG,4,ravi.nair4417@klu.edu.in,9840185025,98.95,DWXPN0797O
KLU00798,Kavya Reddy,Male,BBA,UG,4,kavya.reddy4418@klu.edu.in,9876401025,75.84,IDIPR0798F
KLU00799,Meghana Patel,Female,BBA,UG,4,meghana.patel4419@klu.edu.in,9820015089,64.86,UUMPP0799J
KLU00800,Arjun Rao,Female,BBA,UG,4,arjun.rao4420@klu.edu.in,9854991288,82.16,ASJPR0800I
KLU00801,Nikhil Das,Male,BBA,UG,4,nikhil.das4421@klu.edu.in,9831660203,82.05,ZNVPD0801A
KLU00802,Arjun Sharma,Female,BBA,UG,4,arjun.sharma4422@klu.edu.in,9836976594,91.51,KDWPS0802T
KLU00803,Rahul Bose,Male,BBA,UG,4,rahul.bose4423@klu.edu.in,9825535758,99.08,ULNPB0803D
KLU00804,Sameer Naidu,Male,BBA,UG,4,sameer.naidu4424@klu.edu.in,9892025058,89.16,QKTPN0804K
KLU00805,Rahul Shetty,Male,BBA,UG,4,rahul.shetty4425@klu.edu.in,9883954957,89.48,ISSPS0805W
KLU00806,Nikhil Singh,Male,BBA,UG,4,nikhil.singh4426@klu.edu.in,9851888779,62.11,KDYPS0806Q
KLU00807,Vinay Naidu,Male,BBA,UG,4,vinay.naidu4427@klu.edu.in,9866090990,70.87,DQNPN0807U
KLU00808,Ravi Singh,Female,BBA,UG,4,ravi.singh4428@klu.edu.in,9866359778,72.62,PXCPS0808W
KLU00809,Rahul Chopra,Female,BBA,UG,4,rahul.chopra4429@klu.edu.in,9822968251,94.28,MOIPC0809S
KLU00810,Kiran Malhotra,Male,BBA,UG,4,kiran.malhotra4430@klu.edu.in,9850084480,99.85,WLHPM0810V
KLU00811,Sanjay Jain,Male,BBA,UG,4,sanjay.jain4431@klu.edu.in,9864516956,61.69,ENKPJ0811L
KLU00812,Neha Sharma,Female,BBA,UG,4,neha.sharma4432@klu.edu.in,9815055490,66.13,WLVPS0812A
KLU00813,Arjun Iyer,Male,BBA,UG,4,arjun.iyer4433@klu.edu.in,9897993503,64.07,FBKPI0813K
KLU00814,Kavya Chopra,Female,BBA,UG,4,kavya.chopra4434@klu.edu.in,9882683583,84.7,ZCCPC0814G
KLU00815,Rahul Rao,Male,BBA,UG,4,rahul.rao4435@klu.edu.in,9810084350,60.01,YLWPR0815S
KLU00816,Kiran Gupta,Male,BBA,UG,4,kiran.gupta4436@klu.edu.in,9853713190,97.88,UXOPG0816I
KLU00817,Arjun Chopra,Female,BBA,UG,4,arjun.chopra4437@klu.edu.in,9855715680,65.35,MMLPC0817Z
KLU00818,Vikram Sharma,Male,BBA,UG,4,vikram.sharma4438@klu.edu.in,9817209027,97.0,RYIPS0818G
KLU00819,Vikram Chopra,Male,BBA,UG,4,vikram.chopra4439@klu.edu.in,9865191035,72.81,LPZPC0819Y
KLU00820,Nikhil Mishra,Male,BBA,UG,4,nikhil.mishra4440@klu.edu.in,9866083848,64.54,NRBPM0820D
KLU00821,Harika Reddy,Female,BBA,UG,4,harika.reddy4441@klu.edu.in,9877098334,83.56,UQUPR0821P
KLU00822,Yash Jain,Female,BBA,UG,4,yash.jain4442@klu.edu.in,9833016597,82.12,DCLPJ0822C
KLU00823,Kiran Bhat,Female,BBA,UG,4,kiran.bhat4443@klu.edu.in,9852219892,63.63,YKXPB0823J
KLU00824,Meghana Jain,Male,BBA,UG,4,meghana.jain4444@klu.edu.in,9846647502,66.8,MEVPJ0824Y
KLU00825,Divya Bose,Male,BBA,UG,4,divya.bose4445@klu.edu.in,9891733077,83.57,PZBPB0825C
KLU00826,Ananya Sharma,Male,BBA,UG,4,ananya.sharma4446@klu.edu.in,9825925645,88.4,RREPS0826Q
KLU00827,Divya Kumar,Female,BBA,UG,4,divya.kumar4447@klu.edu.in,9873258183,69.98,OFYPK0827Q
KLU00828,Yash Kumar,Male,BBA,UG,4,yash.kumar4448@klu.edu.in,9816766981,98.4,LEOPK0828H
KLU00829,Harika Jain,Female,BBA,UG,4,harika.jain4449@klu.edu.in,9853775254,93.82,QLAPJ0829Y
KLU00830,Ananya Gupta,Male,BBA,UG,4,ananya.gupta4450@klu.edu.in,9898200742,97.04,RCNPG0830X
KLU00831,Ritika Shetty,Male,BBA,UG,4,ritika.shetty4451@klu.edu.in,9828328058,70.94,HUZPS0831A
KLU00832,Sneha Jain,Female,BBA,UG,4,sneha.jain4452@klu.edu.in,9883529655,96.44,QXLPJ0832C
KLU00833,Sneha Jain,Female,BBA,UG,4,sneha.jain4453@klu.edu.in,9889719126,60.04,XQWPJ0833T
KLU00834,Divya Sharma,Male,BBA,UG,4,divya.sharma4454@klu.edu.in,9898650567,72.71,VCWPS0834E
KLU00835,Kiran Nair,Female,BBA,UG,4,kiran.nair4455@klu.edu.in,9853256892,88.3,KBKPN0835H
KLU00836,Ritika Jain,Male,BBA,UG,4,ritika.jain4456@klu.edu.in,9888531315,65.9,WLAPJ0836I
KLU00837,Vikram Singh,Male,BBA,UG,4,vikram.singh4457@klu.edu.in,9895409807,63.36,SRGPS0837E
KLU00838,Sneha Sharma,Female,BBA,UG,4,sneha.sharma4458@klu.edu.in,9869319291,96.68,JFAPS0838T
KLU00839,Sneha Singh,Male,BBA,UG,4,sneha.singh4459@klu.edu.in,9868927187,62.29,NCSPS0839T
KLU00840,Neha Shetty,Male,BBA,UG,4,neha.shetty4460@klu.edu.in,9845173840,60.49,JAWPS0840H
KLU00841,Sanjay Patel,Female,CE,UG,1,sanjay.patel3101@klu.edu.in,9855298005,86.62,SZPPP0841O
KLU00842,Pooja Verma,Female,CE,UG,1,pooja.verma3102@klu.edu.in,9899559594,94.51,ZFTPV0842T
KLU00843,Pooja Kumar,Male,CE,UG,1,pooja.kumar3103@klu.edu.in,9816977150,78.39,SOEPK0843G
KLU00844,Sanjay Das,Male,CE,UG,1,sanjay.das3104@klu.edu.in,9883750277,63.63,IFGPD0844A
KLU00845,Aman Chopra,Male,CE,UG,1,aman.chopra3105@klu.edu.in,9897621121,76.2,PMEPC0845H
KLU00846,Sanjay Chopra,Female,CE,UG,1,sanjay.chopra3106@klu.edu.in,9872720836,64.97,JKRPC0846Q
KLU00847,Sameer Singh,Male,CE,UG,1,sameer.singh3107@klu.edu.in,9891836887,64.98,IIMPS0847M
KLU00848,Ritika Rao,Male,CE,UG,1,ritika.rao3108@klu.edu.in,9888710617,62.42,BSXPR0848H
KLU00849,Kavya Chopra,Male,CE,UG,1,kavya.chopra3109@klu.edu.in,9886305945,83.73,FISPC0849T
KLU00850,Pooja Naidu,Female,CE,UG,1,pooja.naidu3110@klu.edu.in,9811494465,90.02,ZDIPN0850G
KLU00851,Sameer Chopra,Male,CE,UG,1,sameer.chopra3111@klu.edu.in,9810783260,83.49,YOCPC0851C
KLU00852,Harika Singh,Male,CE,UG,1,harika.singh3112@klu.edu.in,9849521974,96.6,SKTPS0852C
KLU00853,Meghana Reddy,Female,CE,UG,1,meghana.reddy3113@klu.edu.in,9848878369,90.37,MVKPR0853H
KLU00854,Ravi Kumar,Male,CE,UG,1,ravi.kumar3114@klu.edu.in,9827725512,83.9,AGIPK0854I
KLU00855,Meghana Das,Female,CE,UG,1,meghana.das3115@klu.edu.in,9844206357,66.08,FZWPD0855Z
KLU00856,Yash Shetty,Female,CE,UG,1,yash.shetty3116@klu.edu.in,9880410094,64.23,AVPPS0856S
KLU00857,Nikhil Shetty,Female,CE,UG,1,nikhil.shetty3117@klu.edu.in,9846170869,84.74,XYYPS0857M
KLU00858,Ritika Verma,Male,CE,UG,1,ritika.verma3118@klu.edu.in,9880434104,79.15,BOIPV0858P
KLU00859,Kiran Gupta,Male,CE,UG,1,kiran.gupta3119@klu.edu.in,9810963941,63.64,LIHPG0859H
KLU00860,Vinay Patel,Male,CE,UG,1,vinay.patel3120@klu.edu.in,9838982413,71.17,DCHPP0860Y
KLU00861,Arjun Malhotra,Female,CE,UG,1,arjun.malhotra3121@klu.edu.in,9855553979,80.18,CZTPM0861W
KLU00862,Nikhil Iyer,Female,CE,UG,1,nikhil.iyer3122@klu.edu.in,9881600474,72.77,PQBPI0862P
KLU00863,Sneha Kumar,Female,CE,UG,1,sneha.kumar3123@klu.edu.in,9852019193,60.51,CUDPK0863S
KLU00864,Yash Nair,Female,CE,UG,1,yash.nair3124@klu.edu.in,9885956046,91.67,QTZPN0864D
KLU00865,Vikram Reddy,Male,CE,UG,1,vikram.reddy3125@klu.edu.in,9836350258,65.21,DRTPR0865X
KLU00866,Divya Shetty,Female,CE,UG,1,divya.shetty3126@klu.edu.in,9842516066,92.31,WYIPS0866V
